"id_all","id_inpaper","id_original","year","month","date","ymonth","Headline","paper","wcount","Asahi","Yomiuri","jijistartdate","jijiymonth","cabinet","ldp","politics","codeN","train"
39964,20880,4491,1997,6,10,199706,"有事法制、特別立法で　政府・自民、次期通常国会に提案へ ","Y",325,NA,1,12,199705,1,1,1,NA,0
39997,20898,4521,1997,6,13,199706,"不正には時効延長　利益返還制度も　金融不祥事で自民が防止案 ","Y",515,NA,1,12,199706,0,1,0,NA,0
40040,19124,3568,1997,6,19,199706,"橋本龍太郎総裁、再選は確実　焦点は三役人事に　９月の自民党総裁選","A",1361,1,NA,12,199706,0,1,1,NA,0
40043,20917,4559,1997,6,19,199706,"自民党総裁選　「橋本再選」固まる　９月上旬告示、「幹事長」焦点に ","Y",1020,NA,1,12,199706,0,1,1,NA,0
40051,19129,3573,1997,6,20,199706,"自民党総裁続投に意欲　「政権運営、自社さ中心」　橋本龍太郎首相","A",2065,1,NA,12,199706,1,1,1,NA,0
40125,20962,4636,1997,6,26,199706,"緊急事態法制の整備を　自民安保調査会が提言へ　臨検、沿岸警備など ","Y",362,NA,1,12,199706,0,1,0,NA,0
40163,19180,3650,1997,7,1,199707,"日本開発銀行、９９年めどに廃止　新機関に再編へ　自民・蔵相合意","A",436,1,NA,11,199706,1,1,0,NA,0
40166,20986,4682,1997,7,1,199707,"日本開発銀行、９９年度に廃止　三塚蔵相と自民党が合意　輸銀との統合断念 ","Y",449,NA,1,11,199706,1,1,1,NA,0
40175,20990,4692,1997,7,2,199707,"都議選の投票行動　自民２３％、共産１０％／読売新聞社世論調査 ","Y",432,NA,1,11,199706,0,1,1,NA,0
40198,21003,4716,1997,7,4,199707,"中小企業事業団を開銀受けの皿新機関に統合も　自民行革本部が検討 ","Y",175,NA,1,11,199706,0,1,0,NA,0
40230,19211,3696,1997,7,7,199707,"自民復調、共産倍増し第２党　投票率最低、４０．８％　東京都議選","A",401,1,NA,11,199706,0,1,1,NA,0
40232,21020,4745,1997,7,7,199707,"東京都議選　自民復調、共産が第２党　新進惨敗、議席ゼロ　公明２４、全員当選 ","Y",1890,NA,1,11,199706,0,1,1,NA,0
40280,19235,3731,1997,7,12,199707,"開銀廃止し新銀行設立　むつ小川原、苫小牧開発見直し　自民改革案","A",1398,1,NA,11,199707,0,1,0,NA,0
40285,21049,4798,1997,7,12,199707,"開銀９９年に廃止　自民行革本部が決定 ","Y",536,NA,1,11,199707,0,1,0,NA,0
40300,21056,4812,1997,7,15,199707,"道路公団債の発行固める　財投借り入れ削減　経営努力を促す／自民行改本部 ","Y",1217,NA,1,11,199707,0,1,0,NA,0
40303,21059,4816,1997,7,15,199707,"緊急時の邦人救出　「輸送の安全確保」　自衛隊法改正で調整／政府・自民 ","Y",443,NA,1,11,199707,1,1,1,NA,0
40314,21065,4826,1997,7,16,199707,"法人税率２．５％程度下げ　山崎自民政調会長が意向　大蔵省、経済界も同調 ","Y",563,NA,1,11,199707,0,1,0,NA,0
40353,19267,3779,1997,7,20,199707,"自民党総裁選、９月８日告示","A",591,1,NA,11,199707,0,1,1,NA,0
40367,19274,3788,1997,7,21,199707,"「日本人救出は艦船で」　山崎・自民政調会長、自衛隊法改正を提案","A",1035,1,NA,11,199707,0,1,1,NA,0
40381,19284,3800,1997,7,23,199707,"コーエン米国防長官が１１月にも訪中　加藤幹事長に表明","A",1076,1,NA,11,199707,1,1,0,0,1
40412,21109,4916,1997,7,25,199707,"外国人研修の受け入れ団体制限　不法残留防止狙う／自民方針 ","Y",397,NA,1,11,199707,0,1,0,NA,0
40518,19358,3902,1997,8,5,199708,"自民幹事長に加藤紘一氏留任強まる　小渕恵三氏が支持表明","A",118,1,NA,8,199707,0,1,0,NA,0
40535,21168,5036,1997,8,6,199708,"憲法改正賛成が７６％　自民党が全国調査　「議論すべき」も７１％ ","Y",334,NA,1,8,199707,0,1,1,NA,0
40579,19391,3948,1997,8,12,199708,"金融不祥事で懲役・罰金大幅に強化　自民の改正案、臨時国会提出へ","A",511,1,NA,8,199708,0,1,1,NA,0
40649,19424,3995,1997,8,19,199708,"自民「保保派」２２日旗揚げ　中堅議員ら２０人、加藤執行部に対抗","A",459,1,NA,8,199708,0,1,1,NA,0
40673,21237,5162,1997,8,21,199708,"日米防衛ガイドライン見直し　きょう自社さ３座長見解案 ","Y",382,NA,1,8,199708,0,1,0,NA,0
40684,19441,4020,1997,8,23,199708,"反執行部派が旗揚げ　「保保」志向、相次ぎ　自民","A",269,1,NA,8,199708,0,1,0,NA,0
40703,21253,5188,1997,8,24,199708,"財投機関債を自由化　自民党が特殊法人改革第３弾　役員も１割削減 ","Y",636,NA,1,8,199708,0,1,1,NA,0
40735,21269,5219,1997,8,27,199708,"自民党人事、橋本首相に一任　加藤幹事長が意向伝える ","Y",234,NA,1,8,199708,1,1,1,NA,0
40744,21273,5227,1997,8,28,199708,"自民党総裁選　橋本首相きょう出馬表明 ","Y",273,NA,1,8,199708,1,1,1,NA,0
40752,19477,4068,1997,8,29,199708,"加藤・自民幹事長の留任内定　橋本首相が意向、１１日にも人事着手","A",130,1,NA,8,199708,1,1,0,NA,0
40765,21284,5242,1997,8,30,199708,"党役員・内閣改造人事の基本構想固まる　加藤幹事長が留任へ／自民党 ","Y",336,NA,1,8,199708,1,1,1,NA,0
40771,21286,5249,1997,8,31,199708,"山崎政調会長の留任強まる　官房長官は村岡氏軸に／自民党人事 ","Y",459,NA,1,8,199708,1,1,1,NA,0
40789,19493,4092,1997,9,2,199709,"中小業者の受注増へ圧力　省庁、応じる方向　公共事業の配分で自民","A",994,1,NA,12,199708,0,1,0,NA,0
40823,21316,5293,1997,9,5,199709,"自民役員人事　三役留任の公算　加藤幹事長が山崎氏らの続投も求める ","Y",460,NA,1,12,199708,0,1,0,NA,0
40829,19510,4118,1997,9,6,199709,"自民、衆院で過半数に","A",1181,1,NA,12,199708,0,1,1,NA,0
40834,21322,5304,1997,9,6,199709,"橋本改造内閣人事　厚相、伊吹自民副幹事長が有力　法相は下稲葉参院議員 ","Y",269,NA,1,12,199708,1,1,1,NA,0
40846,21330,5313,1997,9,7,199709,"自民党・内閣人事、「６大改革」遂行体制で　中国訪問中の橋本首相が懇談 ","Y",479,NA,1,12,199708,1,1,1,NA,0
40855,21334,5324,1997,9,8,199709,"橋本自民党総裁、きょう無投票再選　１１日に改造内閣発足 ","Y",357,NA,1,12,199708,1,1,1,NA,0
40864,19525,4140,1997,9,9,199709,"「無風」がはらむ緊張の芽　橋本首相が無投票再選の自民党総裁選","A",964,1,NA,12,199708,1,1,1,NA,0
40865,19526,4141,1997,9,9,199709,"小渕外相・堀内通産相が有力に　内閣改造と自民人事、最終調整入り","A",1120,1,NA,12,199708,1,1,0,0,1
40868,21341,5332,1997,9,9,199709,"「山崎政調会長に２億７８６０万円」献金　泉井被告が会見　関係者と食い違い ","Y",942,NA,1,12,199708,0,1,0,NA,0
40869,21342,5333,1997,9,9,199709,"自民総裁再選の橋本首相が会見　６大改革を最優先　自・社・さ体制は堅持 ","Y",476,NA,1,12,199708,1,1,0,NA,0
40870,21343,5334,1997,9,9,199709,"自民役員人事　加藤幹事長留任、首相会談で決定 ","Y",234,NA,1,12,199708,1,1,0,NA,0
40881,19533,4152,1997,9,11,199709,"山崎拓氏も留任へ　佐藤孝行氏入閣は結論出ず　自民党人事","A",489,1,NA,12,199708,0,1,1,NA,0
40886,21349,5352,1997,9,11,199709,"自民三役の留任決定　橋本改造内閣が今夕発足　「６大改革」推進の布陣に ","Y",1222,NA,1,12,199708,1,1,0,NA,0
40892,19539,4161,1997,9,12,199709,"「一線」越えたおごる自民　第２次橋本改造内閣が発足","A",340,1,NA,12,199709,1,1,0,NA,0
40932,19559,4189,1997,9,17,199709,"佐藤孝行長官更迭を要求　社民・さきがけ、きょう自民に","A",1090,1,NA,12,199709,1,1,0,NA,0
40942,19563,4195,1997,9,18,199709,"「辞任やむなし」広がる　佐藤孝行総務庁長官問題で自民党内","A",599,1,NA,12,199709,1,1,0,NA,0
40948,21383,5407,1997,9,18,199709,"佐藤総務庁長官「辞任やむなし」の声　自民、週内めどに決着急ぐ ","Y",635,NA,1,12,199709,1,1,0,NA,0
40955,21385,5413,1997,9,19,199709,"佐藤長官きょうにも辞任　橋本首相と会談、決着へ　臨時国会控え自社さ体制堅持 ","Y",1024,NA,1,12,199709,1,1,1,NA,0
41027,19604,4255,1997,9,27,199709,"与党案、臨時国会中に　有罪確定議員の立候補や公職制限、幹事長合意","A",1994,1,NA,12,199709,0,1,1,NA,0
41066,21441,5504,1997,9,30,199709,"泉井被告の喚問を要求　国対委員長会談で野党３党　自民きょう回答 ","Y",396,NA,1,12,199709,0,1,1,NA,0
41067,21442,5505,1997,9,30,199709,"政治倫理法問題　今国会中に結論　自社さ一致 ","Y",165,NA,1,12,199709,0,1,1,NA,0
41136,21476,5577,1997,10,6,199710,"大蔵省改革　「金融・財政」分離へ自民行革本部が調整　中間報告の修正図る ","Y",522,NA,1,10,199709,0,1,0,0,1
41137,21477,5578,1997,10,6,199710,"法人税、実質減税に　山崎自民党政調会長が表明 ","Y",370,NA,1,10,199709,0,1,1,NA,0
41157,21485,5596,1997,10,8,199710,"自民が行革会議報告修正へ　「郵政」国営を維持　財政と金融は分離 ","Y",1046,NA,1,10,199709,0,1,0,NA,0
41176,19682,4361,1997,10,10,199710,"泉井喚問、来月末までに　自民の努力約束を野党が評価　予算委再開へ","A",776,1,NA,10,199710,0,1,1,NA,0
41177,19683,4362,1997,10,10,199710,"郵政３事業国営維持　反発で民営化撤回　橋本行革失速も　政府・自民","A",1241,1,NA,10,199710,1,1,0,NA,0
41202,21510,5640,1997,10,12,199710,"住宅買い替えの譲渡損失　所得控除、２―３年間に　自民が検討 ","Y",320,NA,1,10,199710,0,1,0,NA,0
41215,19699,4388,1997,10,15,199710,"建設省の分割撤回を　「国土整備省」を提示　自民行革推進本部","A",572,1,NA,10,199710,0,1,0,NA,0
41221,21518,5658,1997,10,15,199710,"郵貯・簡保、独立行政法人化も　自民行革本部が検討　建設省は分割せず ","Y",460,NA,1,10,199710,0,1,0,NA,0
41226,19705,4397,1997,10,16,199710,"重点は土地・住宅　農業対策費、補正に　自民、景気対策骨格固める","A",354,1,NA,10,199710,0,1,0,NA,0
41243,21528,5677,1997,10,17,199710,"郵政３事業、公社案浮上　自民党が一体維持で調整　職員の身分が焦点 ","Y",1064,NA,1,10,199710,0,1,1,0,1
41249,19717,4413,1997,10,18,199710,"郵貯・年金、自主運用に　預託制度を廃止　自民行革本部財投改革原案","A",815,1,NA,10,199710,0,1,0,NA,0
41256,21536,5692,1997,10,18,199710,"自民の臨時経済対策案　子育て減税盛る　教育負担など軽減 ","Y",369,NA,1,10,199710,0,1,0,NA,0
41281,19733,4435,1997,10,21,199710,"政策減税持ち越す　規制緩和策が中心　自民党が緊急対策まとめる","A",794,1,NA,10,199710,0,1,1,NA,0
41286,21549,5726,1997,10,21,199710,"法人税を実質減税　来月に景気対策　政府・自民が最終調整 ","Y",914,NA,1,10,199710,1,1,1,NA,0
41287,21550,5727,1997,10,21,199710,"自民が緊急景気対策　規制緩和や土地流動化策など盛り込む　電話料、届け出制に ","Y",328,NA,1,10,199710,0,1,0,NA,0
41422,21621,5859,1997,11,2,199711,"企業・団体献金の上限を３６万円に　自民が譲歩案、与党協に提示へ ","Y",212,NA,1,7,199710,0,1,1,NA,0
41461,21640,5905,1997,11,6,199711,"市街化調整区域に住宅　景気対策へ建設容認　自民党が方針 ","Y",625,NA,1,7,199710,0,1,1,NA,0
41473,21646,5917,1997,11,7,199711,"省庁再編政府・自民案　河川局分離せず、国土整備省に一元化　農水省は単独存続 ","Y",1081,NA,1,7,199711,1,1,0,NA,0
41485,21652,5928,1997,11,8,199711,"自民景気対策第２弾　住宅売却損税控除、通算４年に　買い替え後押し＝訂正あり ","Y",1322,NA,1,7,199711,0,1,0,NA,0
41536,19854,4604,1997,11,13,199711,"追加景気対策に財投融資を活用　自民が概要","A",779,1,NA,7,199711,0,1,0,NA,0
41581,19877,4633,1997,11,16,199711,"郵便事業、民間の参入容認　全国一律料金が条件　政府・自民が方針","A",1059,1,NA,7,199711,1,1,0,NA,0
41610,21720,6053,1997,11,20,199711,"郵政３事業、５年後めどに新型公社化　橋本首相・自民きょう決着 ","Y",1269,NA,1,7,199711,1,1,0,NA,0
41621,19896,4661,1997,11,21,199711,"省庁再編、決着持ち越す　郵政事業「公社化」、自民内で反発","A",179,1,NA,7,199711,0,1,0,0,1
41644,21736,6081,1997,11,23,199711,"山一破たん、金融不安に自民党が対応案　預金保険機構を強化　財投資金活用盛る ","Y",727,NA,1,7,199711,0,1,1,NA,0
41687,19930,4707,1997,11,27,199711,"金融不安解消へ共同談話　「冷静な行動」呼びかけ　蔵相・日銀総裁","A",877,1,NA,7,199711,1,1,0,NA,0
41689,21758,6118,1997,11,27,199711,"「預金など全額保護」確認　金融不安解消へ蔵相・日銀総裁が緊急談話 ","Y",1507,NA,1,7,199711,1,1,0,NA,0
41697,19936,4715,1997,11,28,199711,"選挙区支部分が急増　自民４．１倍、新進２．３倍　９６年企業献金","A",516,1,NA,7,199711,0,1,1,NA,0
41725,21776,6153,1997,11,30,199711,"金融破たんへの公的資金投入　「国民の理解必要」　加藤自民幹事長が講演 ","Y",240,NA,1,7,199711,0,1,0,NA,0
41746,21786,6172,1997,12,2,199712,"９８年度税制改正で地価税凍結　自民税調が方針 ","Y",314,NA,1,12,199711,0,1,0,NA,0
41764,19970,4761,1997,12,4,199712,"土地譲渡益課税、大幅下げ　地価税は凍結へ詰め　自民税調方針","A",732,1,NA,12,199711,0,1,0,NA,0
41782,19979,4774,1997,12,6,199712,"金融機関の持ち株会社設立時の税優遇　自民税調方針","A",443,1,NA,12,199711,0,1,0,NA,0
41784,19981,4776,1997,12,6,199712,"首相、地価税ゼロ凍結を指示　市場の信頼回復狙う　自民税調会長らに","A",299,1,NA,12,199711,1,1,0,NA,0
41798,21810,6217,1997,12,7,199712,"法人実効税率４０％に　２００１年度めど１０％下げ　政府・自民が方針 ","Y",428,NA,1,12,199711,1,1,0,NA,0
41838,20008,4814,1997,12,11,199712,"実質法人減税へ　来年度改正へ自民税調詰め","A",359,1,NA,12,199711,0,1,0,NA,0
41845,21835,6257,1997,12,11,199712,"預金保険、金融債・ヒットも保護　次期国会に法改正案提出　政府・自民固める ","Y",462,NA,1,12,199711,1,1,1,0,1
41848,20013,4821,1997,12,12,199712,"公的資金、１０兆円投入を確認　宮沢氏に調整一任　自民金融対策本部","A",242,1,NA,12,199712,0,1,0,NA,0
41853,21836,6262,1997,12,12,199712,"政府・自民、地価税法３年執行停止方針　景気浮揚策に９８年度減税１５００億円 ","Y",701,NA,1,12,199712,1,1,0,NA,0
41877,21850,6287,1997,12,14,199712,"新型国債「出資型」で　赤字国債を回避　政府・自民が調整 ","Y",984,NA,1,12,199712,1,1,0,NA,0
41887,20033,4848,1997,12,16,199712,"公的資金で金融優先株　システム安定化へ自民が緊急対策","A",137,1,NA,12,199712,0,1,0,NA,0
41888,21855,6295,1997,12,16,199712,"１０兆円の新型国債　自民、金融安定へ緊急策　出資・拠出型、預金機構へ交付 ","Y",1684,NA,1,12,199712,0,1,0,NA,0
41891,21858,6298,1997,12,16,199712,"９８年度税制改正　法人税３％下げ、減税総額９５００億円に　自民税調固める ","Y",360,NA,1,12,199712,0,1,1,NA,0
41896,20037,4854,1997,12,17,199712,"法人・土地・証券で減税　自民党の来年度税制改正大綱決定","A",1973,1,NA,12,199712,0,1,1,NA,0
41898,21861,6304,1997,12,17,199712,"９８年度税制改正大綱　減税総額約８５００億円、法人税３％下げ　自民税調決定 ","Y",1511,NA,1,12,199712,0,1,1,NA,0
41962,21892,6364,1997,12,23,199712,"通常国会、１２日召集へ　政府・自民が方針 ","Y",232,NA,1,12,199712,1,1,1,NA,0
42063,21943,6479,1998,1,4,199801,"公的資金で優先株買い取り　東京三菱銀など優良行から／政府・自民方針 ","Y",1076,NA,1,9,199712,1,1,0,NA,0
42097,21961,6516,1998,1,8,199801,"自民運動方針案　野党とも政策協議　参院選、過半数めざす ","Y",358,NA,1,9,199712,0,1,1,NA,0
42102,20139,5006,1998,1,9,199801,"建設・赤字国債区分廃止も　減税財源を弾力化　自民幹事長が検討表明","A",942,1,NA,9,199801,0,1,0,NA,0
42153,21986,6580,1998,1,14,199801,"景気低迷なら４月にも追加策を検討　橋本首相が自民・山崎政調会長に指示 ","Y",759,NA,1,9,199801,1,1,0,NA,0
42175,21998,6606,1998,1,16,199801,"新党さきがけ、与党から離脱へ　金融・財政分離問題で自民との協議不調 ","Y",493,NA,1,9,199801,0,1,1,NA,0
42191,20186,5071,1998,1,18,199801,"公明、自民と連携視野　「法案の成否左右」　中央幹事会が運動方針案","A",222,1,NA,9,199801,0,1,0,NA,0
42202,20192,5079,1998,1,19,199801,"民主党、党大会で橋本首相退陣訴え　公明は「非自民」と一線","A",497,1,NA,9,199801,1,1,1,NA,0
42206,22012,6639,1998,1,19,199801,"公明臨時全国大会　黎明クラブとの合流正式決定　自民と政策連合も ","Y",310,NA,1,9,199801,0,1,0,NA,0
42210,20196,5085,1998,1,20,199801,"将来分離で合意へ　自社さ、時期明記で協議　大蔵省の財政・金融分離","A",1269,1,NA,9,199801,0,1,0,NA,0
42224,22020,6658,1998,1,21,199801,"２００３年度赤字国債ゼロ　政府・自民が目標年次の延期検討　景気策を優先 ","Y",997,NA,1,9,199801,1,1,0,NA,0
42305,22060,6743,1998,1,29,199801,"大蔵次官・官房長が辞意　汚職の監督責任　自民などの批判受け橋本首相に伝える ","Y",1056,NA,1,9,199801,1,1,0,NA,0
